No.,Longitude,Latitude,Climate,MAT (C),MAP(mm),Ecosystem,Restoration time (years),Soil depth (cm),Ambient SOC(g kg-1),lnRR.SOC,lnRR.TN,lnRR.TP,lnRR.AN,lnRR.AP,lnRR.MBC,lnRR.MBN,lnRR.MBP,lnRR.invertase,lnRR.urease,lnRR.catalase,lnRR.phosphatase
2612,111.23,37.73,Temperate,7.6,418.8,Forest,25,30,3.09,0.0925,0.5783,,0.9131,-0.1563,,,,,,,
2613,111.24,37.72,Temperate,7.6,418.8,Forest,25,30,3.09,0.5447,0.6812,,1.1747,0.5406,,,,,,,
2614,111.23,37.72,Temperate,7.6,418.8,Forest,25,30,3.09,0.0091,0.4997,,0.7874,0.041,,,,,,,
2615,111.23,37.72,Temperate,7.6,418.8,Forest,25,30,3.09,0.0112,0.205,,0.7404,-0.3039,,,,,,,
2616,111.25,37.72,Temperate,7.6,418.8,Forest,25,30,3.09,0.3308,0.5375,,0.6671,0.1977,,,,,,,
2617,111.25,37.72,Temperate,7.6,418.8,Forest,25,30,3.09,0.0433,0.4786,,0.8543,0.0032,,,,,,,
2618,111.25,37.72,Temperate,7.6,418.8,Forest,25,30,3.09,0.3752,0.4932,,0.8963,-0.4823,,,,,,,
2619,111.23,37.73,Temperate,7.6,418.8,Forest,25,30,3.09,0.17,0.3548,,0.8357,0.041,,,,,,,
2620,111.23,37.72,Temperate,7.6,418.8,Forest,25,30,3.09,0.1278,0.3877,,0.8543,-0.2064,,,,,,,
2621,111.23,37.73,Temperate,7.6,418.8,Forest,25,30,3.09,0.1065,0.2995,,0.8357,-0.2084,,,,,,,
2622,111.24,37.73,Temperate,7.6,418.8,Forest,25,30,3.09,0.2342,0.4281,,0.8874,-0.0803,,,,,,,
2623,111.24,37.72,Temperate,7.6,418.8,Forest,25,30,3.09,0.3248,0.5989,,1.1618,0.2885,,,,,,,
2624,111.24,37.72,Temperate,7.6,418.8,Forest,25,30,3.09,0.254,0.5328,,0.9924,0.4402,,,,,,,
2625,111.24,37.73,Temperate,7.6,418.8,Forest,25,50,1.57,0.5937,0.1197,,1.115,-0.0152,,,,,,,
2626,111.23,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,0.6228,0.3671,,1.127,-0.1244,,,,,,,
2627,111.25,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,-0.1503,0.3979,,1.143,0.0692,,,,,,,
2628,111.24,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,-0.416,0.0629,,1.1681,0.4067,,,,,,,
2629,111.24,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,0.6564,0.5057,,1.1907,0.0038,,,,,,,
2630,111.23,37.73,Temperate,7.6,418.8,Forest,25,50,1.57,0.6717,0.5716,,1.1532,-0.2915,,,,,,,
2631,111.24,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,0.2788,0.4885,,1.2141,0.2492,,,,,,,
2632,111.23,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,0.4844,0.396,,0.9762,0.1568,,,,,,,
2633,111.23,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,0.5166,0.2152,,0.815,-0.4264,,,,,,,
2634,111.25,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,-0.1192,-0.0345,,0.7947,0.0692,,,,,,,
2635,111.25,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,0.5124,0.5392,,0.8083,0.0261,,,,,,,
2636,111.25,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,0.9253,0.396,,1.0416,-0.6745,,,,,,,
2637,111.23,37.73,Temperate,7.6,418.8,Forest,25,50,1.57,0.6731,0.0306,,0.5825,-0.2326,,,,,,,
2638,111.23,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,0.549,0.1197,,0.6888,-0.2764,,,,,,,
2639,111.23,37.73,Temperate,7.6,418.8,Forest,25,50,1.57,0.6119,0.3107,,0.9107,-0.3327,,,,,,,
2640,111.24,37.73,Temperate,7.6,418.8,Forest,25,50,1.57,0.7397,0.4388,,0.9689,-0.2045,,,,,,,
2641,111.24,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,0.0004,0.319,,1.1498,0.1274,,,,,,,
2642,111.24,37.72,Temperate,7.6,418.8,Forest,25,50,1.57,0.3214,0.4204,,1.0177,0.3915,,,,,,,
2643,111.24,37.73,Temperate,7.6,418.8,Forest,25,70,1.23,0.5912,0.1665,,0.8764,-0.0329,,,,,,,
2644,111.23,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,0.573,0.6503,,1.1024,-0.1335,,,,,,,
2645,111.25,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,0.2828,0.5095,,1.2015,0.1301,,,,,,,
2646,111.24,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,0.1365,0.2665,,1.1181,0.5191,,,,,,,
2647,111.24,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,0.4325,0.6625,,1.0872,-0.0046,,,,,,,
2648,111.23,37.73,Temperate,7.6,418.8,Forest,25,70,1.23,0.4257,0.6503,,1.0971,-0.2105,,,,,,,
2649,111.24,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,-0.0152,0.2561,,1.1863,0.4055,,,,,,,
2650,111.23,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,0.5857,0.2742,,0.9659,0.3185,,,,,,,
2651,111.23,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,0.3941,0.1694,,0.8049,-0.3713,,,,,,,
2652,111.25,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,-0.2561,-0.1098,,1.3846,0.2595,,,,,,,
2653,111.25,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,0.6535,0.5354,,1.0425,-0.5631,,,,,,,
2654,111.25,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,0.6671,0.105,,1.1329,-0.5155,,,,,,,
2655,111.23,37.73,Temperate,7.6,418.8,Forest,25,70,1.23,0.3147,-0.0446,,0.4897,-0.6931,,,,,,,
2656,111.23,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,0.8786,0.1722,,0.7022,-0.2395,,,,,,,
2657,111.23,37.73,Temperate,7.6,418.8,Forest,25,70,1.23,0.4896,0.2639,,0.8998,-0.2785,,,,,,,
2658,111.24,37.73,Temperate,7.6,418.8,Forest,25,70,1.23,0.6172,0.392,,1.1039,-0.4553,,,,,,,
2659,111.24,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,-0.3268,0.211,,1.1314,0.3677,,,,,,,
2660,111.24,37.72,Temperate,7.6,418.8,Forest,25,70,1.23,0.2931,0.2994,,1.0795,0.4712,,,,,,,
2661,111.24,37.73,Temperate,7.6,418.8,Forest,25,90,1.17,0.1002,0.2393,,0.8961,-0.1118,,,,,,,
2662,111.23,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,0.0761,0.4238,,1.2104,-0.1419,,,,,,,
2663,111.25,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,0.5207,0.4087,,1.2908,0.1195,,,,,,,
2664,111.24,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,-0.0169,0.216,,1.2856,0.7295,,,,,,,
2665,111.24,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,0.4738,0.5498,,1.3198,-0.6266,,,,,,,
2666,111.23,37.73,Temperate,7.6,418.8,Forest,25,90,1.17,0.5568,0.6567,,1.2196,-0.2179,,,,,,,
2667,111.24,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,-0.1018,0.1974,,1.2111,0.4654,,,,,,,
2668,111.23,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,0.5514,0.1254,,0.8534,-0.1542,,,,,,,
2669,111.23,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,0.3937,-0.0744,,0.8432,-0.5458,,,,,,,
2670,111.25,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,-0.3978,-0.1174,,0.9817,0.3677,,,,,,,
2671,111.25,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,0.7367,0.3252,,1.1175,-0.6879,,,,,,,
2672,111.25,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,0.493,-0.0992,,1.2018,-0.1792,,,,,,,
2673,111.23,37.73,Temperate,7.6,418.8,Forest,25,90,1.17,0.3904,-0.0399,,0.3911,0.0616,,,,,,,
2674,111.23,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,-0.0225,-0.5119,,0.4964,-0.0885,,,,,,,
2675,111.23,37.73,Temperate,7.6,418.8,Forest,25,90,1.17,0.4891,0.0225,,0.9389,-0.4501,,,,,,,
2676,111.24,37.73,Temperate,7.6,418.8,Forest,25,90,1.17,0.6169,0.1509,,1.136,-0.016,,,,,,,
2677,111.24,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,-0.5025,0.1565,,1.2363,0.4452,,,,,,,
2678,111.24,37.72,Temperate,7.6,418.8,Forest,25,90,1.17,0.4498,0.4918,,1.1939,0.2995,,,,,,,
2679,112.4,36.63,Temperate,8.6,662,Forest,15,10,15.05,0.1311,0.6411,0.1464,,,,,,,,,
2680,112.4,36.63,Temperate,8.6,662,Forest,15,30,11.72,0.2887,0.7682,0.1511,,,,,,,,,
2681,112.4,36.63,Temperate,8.6,662,Forest,15,50,7.89,0.5244,0.5166,0.0697,,,,,,,,,
2682,112.4,36.63,Temperate,8.6,662,Forest,38,10,15.05,0.3978,0.6015,0.1936,,,,,,,,,
2683,112.4,36.63,Temperate,8.6,662,Forest,38,30,11.72,0.3347,0.5652,0.2461,,,,,,,,,
2684,112.4,36.63,Temperate,8.6,662,Forest,38,50,7.89,0.4198,0.3983,0.1039,,,,,,,,,
2685,111.73,39.01,Temperate,4.8,400,Forest,30,10,3.42,0.0787,0.0504,,,,,,,,,,
2686,111.73,39.01,Temperate,4.8,400,Forest,30,30,1.65,0.4055,0.4267,,,,,,,,,,
2687,111.73,39.01,Temperate,4.8,400,Forest,30,50,1.65,0.3357,0.2743,,,,,,,,,,
2688,111.73,39.01,Temperate,4.8,400,Non-forest,30,10,3.42,0.3029,0.0667,,,,,,,,,,
2689,111.73,39.01,Temperate,4.8,400,Non-forest,30,30,1.65,0.4925,0.6365,,,,,,,,,,
2690,111.73,39.01,Temperate,4.8,400,Non-forest,30,50,1.65,0.4155,0.4969,,,,,,,,,,
2691,111.73,39.01,Temperate,4.8,400,Non-forest,,10,3.42,0.0485,0.0339,,,,,,,,,,
2692,111.73,39.01,Temperate,4.8,400,Non-forest,,30,1.65,0.1882,0.3361,,,,,,,,,,
2693,111.73,39.01,Temperate,4.8,400,Non-forest,,50,1.65,0.1189,0.089,,,,,,,,,,
2694,111.38,39.17,Temperate,8.8,426,Non-forest,9,10,2.28,0.1588,0.4197,-0.372,0.1401,-0.1468,,,,0.092,0.1575,0.1326,-0.1273
2695,111.38,39.17,Temperate,8.8,426,Non-forest,9,30,0.95,0.8722,0.3297,0.3471,0.3488,-0.8873,,,,-1.7491,0.8708,0.1839,0.4539
2696,111.38,39.17,Temperate,8.8,426,Non-forest,9,,0.84,0.6707,0.8344,0.4263,0.3364,-0.5608,,,,-0.6931,0.6607,0.3254,0.568
2697,111.38,39.17,Temperate,8.8,426,Forest,9,10,2.28,0.1376,0.2608,0.1606,0.0864,0.0543,,,,-0.7053,0.1306,-0.1272,-0.045
2698,111.38,39.17,Temperate,8.8,426,Forest,9,30,0.95,0.7126,0.2838,0.8022,0.2554,-0.2683,,,,-1.7491,0.7024,-0.0762,1.1538
2699,111.38,39.17,Temperate,8.8,426,Forest,9,,0.84,0.4974,0.7666,0.1721,0.1398,0.1561,,,,-0.4053,0.5065,0.4055,1.4641
2700,111.38,39.17,Temperate,8.8,426,Forest,9,10,2.28,0.2774,-0.3237,-0.3082,-0.2081,0.0102,,,,0.254,0.2701,-0.1974,-0.1786
2701,111.38,39.17,Temperate,8.8,426,Forest,9,30,0.95,0.7777,-0.3529,0.3795,0.0096,-0.4353,,,,1.182,0.7646,-1.0278,0.8227
2702,111.38,39.17,Temperate,8.8,426,Forest,9,,0.84,0.7577,-0.0617,-0.0643,-0.0512,0,,,,0,0.755,0.4914,0.4249
2703,111.38,39.17,Temperate,8.8,426,Non-forest,9,10,2.28,0.0558,0.0315,0.0731,0.2801,0.2438,,,,-0.9531,0.0455,-0.3335,-0.4055
2704,111.38,39.17,Temperate,8.8,426,Non-forest,9,30,0.95,0.3722,0.3842,0.6696,0.2015,0.0856,,,,-1.3437,0.3677,-0.2605,0.277
2705,111.38,39.17,Temperate,8.8,426,Non-forest,9,,0.84,0.3365,0.5469,0.2839,0.1823,1.0178,,,,-0.4053,0.3545,-0.0392,0.4249
2706,111.38,37.58,Temperate,8.9,500,Non-forest,2,10,6.05,-0.0852,0.5596,-0.7588,0.0634,-0.64,,,,,,,
2707,111.38,37.58,Temperate,8.9,500,Non-forest,8,10,6.05,-0.4106,0.3788,-0.0741,-0.4454,0.0357,,,,,,,
2708,111.38,37.58,Temperate,8.9,500,Non-forest,12,10,6.05,-0.1782,-0.126,-0.1089,-0.5531,0.4353,,,,,,,
2709,111.38,37.58,Temperate,8.9,500,Non-forest,18,10,6.05,0.0498,0.1119,-0.3477,-0.1176,-2.398,,,,,,,
2710,111.38,37.58,Temperate,8.9,500,Non-forest,27,10,6.05,-0.6337,-0.2532,0.1195,-0.4558,0.9966,,,,,,,
2711,111.38,37.58,Temperate,8.9,500,Non-forest,2,30,6.23,-0.472,-0.2465,1.5454,-0.3001,0.6783,,,,,,,
2712,111.38,37.58,Temperate,8.9,500,Non-forest,8,30,6.23,-1.0598,-1.1682,0.1881,-0.9735,-1.4469,,,,,,,
2713,111.38,37.58,Temperate,8.9,500,Non-forest,12,30,6.23,-0.1265,-1.4118,0.7759,-0.9929,-0.4353,,,,,,,
2714,111.38,37.58,Temperate,8.9,500,Non-forest,18,30,6.23,0.4663,-0.4484,0.7436,-0.8449,0,,,,,,,
2715,111.38,37.58,Temperate,8.9,500,Non-forest,27,30,6.23,0.164,-1.2826,0.8813,-0.7783,-0.4353,,,,,,,
2716,111.38,37.58,Temperate,8.9,500,Non-forest,2,50,5.8,-0.4829,1.2833,0.1919,-0.4624,0.2136,,,,,,,
2717,111.38,37.58,Temperate,8.9,500,Non-forest,8,50,5.8,-0.449,0.5534,0,-0.31,0.5931,,,,,,,
2718,111.38,37.58,Temperate,8.9,500,Non-forest,12,50,5.8,-0.9879,0.2657,0.3114,-0.8799,1.4773,,,,,,,
2719,111.38,37.58,Temperate,8.9,500,Non-forest,18,50,5.8,-0.4829,0.4199,0.4555,-0.9735,0.0909,,,,,,,
2720,111.38,37.58,Temperate,8.9,500,Non-forest,27,50,5.8,0.6215,1.0389,0.4914,-1.1212,-0.9651,,,,,,,
2721,104.58,30.1,Subtropical,16.8,965.8,Non-forest,10,10,,,,,,,,0.642,0.2229,,,0.3729,0.2365
2722,104.58,30.1,Subtropical,16.8,965.8,Forest,10,10,,,,,,,,0.6061,0.3718,,,0.4816,0.3289
2723,102.63,30.05,Subtropical,,,Forest,3,10,7.37,0.7088,-0.0913,-0.0958,-0.4999,-0.5883,,,,,,,
2724,102.75,30.05,Subtropical,,,Forest,3,10,10.56,1.8993,-0.1857,0.1165,-0.3796,-0.4549,,,,,,,
2725,102.8,30.02,Subtropical,,,Forest,3,10,14.21,0.1045,-0.02,-0.1064,0.0542,-0.5958,,,,,,,
2726,102.63,30.05,Subtropical,,,Forest,3,30,5.16,0.4812,-0.0555,-0.1777,-0.4215,0.2967,,,,,,,
2727,102.75,30.05,Subtropical,,,Forest,3,30,5.34,0.3224,-0.192,0.1823,-0.266,0.2478,,,,,,,
2728,102.8,30.02,Subtropical,,,Forest,3,30,6.9,0.2578,0.1121,-0.0825,0.21,-0.6868,,,,,,,
2729,102.27,29.82,Subtropical,15.1,1736,Forest,3,10,20.19,0.1168,0.1045,-0.6048,0.3624,-0.3834,,,,,,,
2730,102.27,29.82,Subtropical,15.1,1736,Forest,3,30,16.29,-0.0455,0.0244,-0.1017,0.2417,-0.2065,,,,,,,
2731,105.03,29.61,Subtropical,,1000,Forest,3,7.5,1.07,0.0054,,,-0.073,-0.5818,,,,,,,
2732,105.03,29.61,Subtropical,,1000,Forest,3,22.5,1.06,-0.0222,,,0.7576,-0.4077,,,,,,,
2733,103.18,29.71,Subtropical,15,1489.8,Forest,1,10,14.41,-0.2065,-0.1217,,,,,,,,,,
2734,103.18,29.71,Subtropical,15,1489.8,Forest,2,10,14.41,-0.4151,-0.3129,,,,,,,,,,
2735,103.18,29.71,Subtropical,15,1489.8,Forest,3,10,14.41,-0.4224,-0.3624,,,,,,,,,,
2736,103.18,29.71,Subtropical,15,1489.8,Forest,4,10,14.41,-0.5632,-0.3945,,,,,,,,,,
2737,103.18,29.71,Subtropical,15,1489.8,Forest,5,10,14.41,-0.6061,-0.4977,,,,,,,,,,
2738,103.18,29.71,Subtropical,15,1489.8,Forest,6,10,14.41,-0.4595,-0.3251,,,,,,,,,,
2739,103.18,29.71,Subtropical,15,1489.8,Forest,7,10,14.41,-0.4151,-0.3129,,,,,,,,,,
2740,103.18,29.71,Subtropical,15,1489.8,Forest,1,30,15.38,-0.2254,-0.2316,,,,,,,,,,
2741,103.18,29.71,Subtropical,15,1489.8,Forest,2,30,15.38,-0.2714,-0.4246,,,,,,,,,,
2742,103.18,29.71,Subtropical,15,1489.8,Forest,3,30,15.38,-0.4443,-0.5928,,,,,,,,,,
2743,103.18,29.71,Subtropical,15,1489.8,Forest,4,30,15.38,-0.4374,-0.3867,,,,,,,,,,
2744,103.18,29.71,Subtropical,15,1489.8,Forest,5,30,15.38,-0.4032,-0.3322,,,,,,,,,,
2745,103.18,29.71,Subtropical,15,1489.8,Forest,6,30,15.38,-0.3073,-0.264,,,,,,,,,,
2746,103.18,29.71,Subtropical,15,1489.8,Forest,7,30,15.38,-0.2832,-0.264,,,,,,,,,,
2747,104.3,30.63,Subtropical,16.8,786.6,Forest,6,10,87.12,-0.2776,0.2006,-0.8738,0.4948,-0.5765,0.7666,-0.3952,-0.5955,0.447,0.0722,,-0.8267
2748,104.3,30.63,Subtropical,16.8,786.6,Forest,6,10,87.12,0.1144,0.5109,-0.3495,0.9066,-0.006,0.9529,0.5976,-0.2057,0.7853,0.3848,,0.0206
2749,104.3,30.63,Subtropical,16.8,786.6,Forest,6,10,87.12,-0.1009,-0.0734,-0.76,0.7255,-0.445,0.5953,0.1913,-0.8157,0.6227,0.2671,,-0.5878
2750,104.3,30.63,Subtropical,16.8,786.6,Forest,6,10,87.12,-0.3466,-0.2911,-0.3293,0.3322,-0.5633,0.2663,-0.7536,-0.4855,0.0492,-0.0346,,-0.2785
2751,104.3,30.63,Subtropical,16.8,786.6,Forest,6,30,37.84,-0.0476,0.0928,-2.2044,0.5066,-0.6515,-0.1133,-0.5957,-1.1664,0.7803,-0.0586,,-0.6318
2752,104.3,30.63,Subtropical,16.8,786.6,Forest,6,30,37.84,0.1706,0.1777,-0.6931,0.8682,-1.1303,-0.0935,0.3671,-0.219,0.8659,0.2998,,-0.5408
2753,104.3,30.63,Subtropical,16.8,786.6,Forest,6,30,37.84,0.0455,-0.072,-1.1866,0.8225,-1.1129,0.3935,0.21,-0.5993,0.0292,0.1507,,-0.2919
2754,104.3,30.63,Subtropical,16.8,786.6,Forest,6,30,37.84,-0.0355,-0.1335,-0.7463,0.0819,-0.5582,0.2088,-0.4298,-0.3381,-0.0793,-0.0247,,-0.2263
2755,102.92,31.75,Subtropical,9,1300,Forest,12,7.5,35.59,0.3567,,,,,0.4055,,,,,,
2756,102.92,31.75,Subtropical,9,1300,Forest,12,22.5,20.34,0.4383,,,,,0.4055,,,,,,
2757,103.3,30.05,Subtropical,16.6,1232.8,Forest,1,10,9.12,0.0142,-0.0538,,-0.1251,-0.1196,,,,,,,
2758,103.3,30.05,Subtropical,16.6,1232.8,Forest,2,10,9.12,0.0282,-0.0382,,-0.0923,-0.095,,,,,,,
2759,103.3,30.05,Subtropical,16.6,1232.8,Forest,3,10,9.12,0.069,-0.015,,-0.0607,-0.0621,,,,,,,
2760,103.3,30.05,Subtropical,16.6,1232.8,Forest,1,30,3.39,0.0741,-0.0514,,-0.0968,-0.207,,,,,,,
2761,103.3,30.05,Subtropical,16.6,1232.8,Forest,2,30,3.39,0.1092,-0.0386,,-0.0635,-0.1699,,,,,,,
2762,103.3,30.05,Subtropical,16.6,1232.8,Forest,3,30,3.39,0.1092,-0.026,,-0.0473,-0.0976,,,,,,,
2763,102.9,30.37,Subtropical,17,1000,Forest,,15,,,0.4529,0.1424,0.4879,0.3565,,,,,,,
2764,102.9,30.37,Subtropical,17,1000,Non-forest,,15,,,0.5471,0.0302,0.515,0.3881,,,,,,,
2765,104.02,31.37,Subtropical,16,925,Non-forest,7,10,19.83,0.2907,0.2358,,0.4764,-1.1215,0.5398,0.4652,,0.6263,0.3252,,0.921
2766,104.02,31.37,Subtropical,16,925,Forest,7,10,19.83,0.1895,0.1697,,0.4103,-1.4664,0.4206,0.3582,,0.4394,0.2657,,0.7895
2767,104.02,31.37,Subtropical,16,925,Forest,7,10,19.83,0.1374,0.1248,,0.1562,-1.7347,0.2574,0.2384,,0.3026,0.1605,,0.4212
2768,103.5,25.21,Subtropical,16.2,1255,Forest,9,10,11.23,0.3664,0.0911,,,,,,,,,,
2769,103.5,25.21,Subtropical,16.2,1255,Forest,9,10,11.23,0.2521,0.0806,,,,,,,,,,
2770,103.5,25.21,Subtropical,16.2,1255,Forest,9,30,7.27,0.5889,0.2318,,,,,,,,,,
2771,103.5,25.21,Subtropical,16.2,1255,Forest,9,30,7.27,0.4877,0.1967,,,,,,,,,,
2772,103.5,25.21,Subtropical,16.2,1255,Forest,9,50,4.62,0.2326,0.3553,,,,,,,,,,
2773,103.5,25.21,Subtropical,16.2,1255,Forest,9,50,4.62,0.0929,0.1711,,,,,,,,,,
2774,105.47,31.27,Subtropical,17.3,826,Forest,,10,12.31,0.5355,0.6332,0.6737,,,,,,,,,
2775,105.47,31.27,Subtropical,17.3,826,Forest,,30,8.19,0.1671,-0.4435,0.9719,,,,,,,,,
2776,103.92,28.97,Subtropical,17.3,1332.1,Forest,6,7.5,4.41,0.4976,0.443,0.072,0.5198,-0.3418,,,,0.7835,0.3258,,0.6131
2777,103.92,28.97,Subtropical,17.3,1332.1,Non-forest,6,7.5,4.41,0.3606,0.3318,0.0294,0.3855,-0.4891,,,,0.7066,0.1761,,0.5596
2778,89.13,29.32,Subtropical,6.5,433.2,Non-forest,3,5,1.74,-0.6704,-0.1054,,,,,,,,,,
2779,89.13,29.32,Subtropical,6.5,433.2,Non-forest,5,5,1.74,0.1591,0.6419,,,,,,,,,,
2780,89.13,29.32,Subtropical,6.5,433.2,Non-forest,3,15,1.43,-0.2355,0.0211,,,,,,,,,,
2781,89.13,29.32,Subtropical,6.5,433.2,Non-forest,5,15,1.43,0.4709,0.6272,,,,,,,,,,
2782,89.13,29.32,Subtropical,6.5,433.2,Non-forest,3,25,1.11,-0.4329,0.0247,,,,,,,,,,
2783,89.13,29.32,Subtropical,6.5,433.2,Non-forest,5,25,1.11,-0.4191,1.0473,,,,,,,,,,
2784,88.22,44.67,Temperate,6.6,164,Non-forest,,10,4.7,-0.2048,-0.1361,-0.1105,-0.1987,-0.3473,,,,,,,
2785,88.22,44.67,Temperate,6.6,164,Non-forest,,30,3.83,0.015,0.0211,-0.1353,0.0125,0.059,,,,,,,
2786,82.83,43.4,Temperate,8.5,480,Forest,13,5,8.08,0.539,0.5414,0.3574,,,,,,,,,
2787,82.83,43.4,Temperate,8.5,480,Forest,13,15,8.46,0.3102,0.3894,0.3523,,,,,,,,,
2788,82.83,43.4,Temperate,8.5,480,Forest,13,25,7.38,0.1361,0.2187,0.4821,,,,,,,,,
2789,82.83,43.4,Temperate,8.5,480,Forest,13,35,6.62,0.11,0.2206,0.4689,,,,,,,,,
2790,82.83,43.4,Temperate,8.5,480,Forest,13,45,5.85,0.1691,0.4104,0.3595,,,,,,,,,
2791,82.83,43.4,Temperate,8.5,480,Forest,13,55,5.54,0.2559,0.4159,0.1592,,,,,,,,,
2792,100.92,23.64,Subtropical,17.9,1102.8,Forest,5,10,3.74,1.3651,0.88,0.5996,0.8564,0.4947,,,,,,,
2793,100.92,23.64,Subtropical,17.9,1102.8,Forest,5,10,3.74,1.5244,0.7658,0.4855,0.7622,0.5615,,,,,,,
2794,100.92,23.64,Subtropical,17.9,1102.8,Forest,5,10,3.74,0.7728,0.3345,0.2513,0.3558,0.2097,,,,,,,
2795,100.92,23.64,Subtropical,17.9,1102.8,Forest,5,10,3.74,1.8434,1.094,0.7538,1.0243,0.6488,,,,,,,
2796,100.92,23.64,Subtropical,17.9,1102.8,Forest,9,10,3.74,1.5421,1.0986,0.8267,1.0362,0.6865,,,,,,,
2797,100.92,23.64,Subtropical,17.9,1102.8,Forest,9,10,3.74,1.715,1.1776,0.8873,1.0783,0.7259,,,,,,,
2798,100.92,23.64,Subtropical,17.9,1102.8,Forest,9,10,3.74,1.0061,0.5537,0.5285,0.597,0.4574,,,,,,,
2799,100.92,23.64,Subtropical,17.9,1102.8,Forest,9,10,3.74,2.0613,1.3299,1.0051,1.2057,0.8065,,,,,,,
2800,100.92,23.64,Subtropical,17.9,1102.8,Forest,5,30,1.95,1.8859,0.2784,0.5988,0.4878,0.4681,,,,,,,
2801,100.92,23.64,Subtropical,17.9,1102.8,Forest,5,30,1.95,2.0357,0.1594,0.47,0.4341,0.5744,,,,,,,
2802,100.92,23.64,Subtropical,17.9,1102.8,Forest,5,30,1.95,1.2553,0.0715,0.2776,0.1159,0.2497,,,,,,,
2803,100.92,23.64,Subtropical,17.9,1102.8,Forest,5,30,1.95,2.2107,0.4654,0.7419,0.6698,0.6969,,,,,,,
2804,100.92,23.64,Subtropical,17.9,1102.8,Forest,9,30,1.95,2.0708,0.5614,0.8329,0.6554,0.6819,,,,,,,
2805,100.92,23.64,Subtropical,17.9,1102.8,Forest,9,30,1.95,2.1979,0.6745,0.892,0.6829,0.7405,,,,,,,
2806,100.92,23.64,Subtropical,17.9,1102.8,Forest,9,30,1.95,1.5146,0.2969,0.4947,0.4339,0.4587,,,,,,,
2807,100.92,23.64,Subtropical,17.9,1102.8,Forest,9,30,1.95,2.3895,0.8096,1.0225,0.8552,0.8484,,,,,,,
2808,100.92,23.64,Subtropical,17.9,1410,Forest,5,10,3.74,1.3651,,,,,,,,,,,
2809,100.92,23.64,Subtropical,17.9,1410,Forest,5,10,3.74,1.5244,,,,,,,,,,,
2810,100.92,23.64,Subtropical,17.9,1410,Forest,5,10,3.74,0.7728,,,,,,,,,,,
2811,100.92,23.64,Subtropical,17.9,1410,Forest,5,10,3.74,1.8434,,,,,,,,,,,
2812,100.92,23.64,Subtropical,17.9,1410,Forest,9,10,3.74,1.5421,,,,,,,,,,,
2813,100.92,23.64,Subtropical,17.9,1410,Forest,9,10,3.74,1.715,,,,,,,,,,,
2814,100.92,23.64,Subtropical,17.9,1410,Forest,9,10,3.74,1.0061,,,,,,,,,,,
2815,100.92,23.64,Subtropical,17.9,1410,Forest,9,10,3.74,2.0613,,,,,,,,,,,
2816,100.92,23.64,Subtropical,17.9,1102.8,Non-forest,5,10,3.74,0.6082,0.6931,0.6568,0.483,0.2151,,,,,,,
2817,100.92,23.64,Subtropical,17.9,1102.8,Non-forest,9,10,3.74,0.6423,0.7334,0.7108,0.6471,0.4447,,,,,,,
2818,100.92,23.64,Subtropical,17.9,1102.8,Non-forest,5,30,1.95,1.0643,0.1699,0.6523,0.1951,0.2202,,,,,,,
2819,100.92,23.64,Subtropical,17.9,1102.8,Non-forest,9,30,1.95,1.1065,0.2877,0.7129,0.3638,0.4587,,,,,,,
2820,102.88,26.53,Subtropical,17,814.7,Forest,8,10,3.08,1.0788,0.7427,-0.1001,,,,,,,,,
